AssimLight,BlackScr,CO2air,EnScr,GHtime,HumDef,PipeGrow,PipeLow,RHair,Tair,VentLee,Ventwind
100,0,753.9999977,0,43365.40625,2.800000026,0,0,86.59999989,23.30000002,3.700000744,2.100000614
100,0,731.0000023,0,43365.40972,3.059999974,0,0,85.50000011,23.49999998,11.09999926,8.199999386
100,0,666.0000022,0,43365.41319,3.219999995,0,0,84.40000004,23.10000001,3.72E-07,2.75E-07
100,0,666,0,43365.41667,3.07,0,0,85.3,23.3,5.7,2.4
100,0,662.9999975,0,43365.42014,3.31000006,0,0,84.29999968,23.49999997,7.600000463,4.899999765
100,0,625.0000051,0,43365.42361,4.199999881,0,0,79.50000064,23.00000007,14.49999907,1.400000469
100,0,676.9999965,0,43365.42708,4.699999966,0,0,77.60000013,23.39999997,20.09999962,4.799999772
100,0,645.0000011,0,43365.43056,5.039999989,0,0,75.70000006,23.20000001,28.49999972,11.19999979
100,0,628.9999998,0,43365.43403,4.949999998,0,0,76.00000002,23.10000001,24.59999968,6.699999859
100,0,623.9999918,0,43365.4375,4.880000018,0,0,76.59999993,23.30000001,15.00000061,2.500000453
100,0,542.0000082,0,43365.44097,5.059999982,0,0,75.90000007,23.39999999,21.09999939,6.999999547
100,0,583.9999986,0,43365.44444,5.259999993,0,0,75.8,23.99999998,29.19999973,0.800000208
100,0,500,0,43365.44792,5.79,0,0,74.1,24.5,40.9,4.4
100,0,529.0000001,0,43365.45139,6.369999914,0,0,69.30000042,23.2,34.49999806,10.69999932
100,0,530.9999997,0,43365.45486,5.090000172,0,0,75.49999917,23.2,5.500003889,0.500001368
100,0,520.0000007,0,43365.45833,6.229999924,0,0,70.00000037,23.2,14.4999994,8.39999947
100,0,531.9999996,0,43365.46181,4.380000062,0,0,78.9999997,23.3,5.300000308,2.82E-07
100,0,574.0000006,0,43365.46528,5.31,0,0,74.69999998,23.39999999,23.89999957,9.099999765
100,0,590.9999988,0,43365.46875,5.320000005,0,0,74.20000005,23.10000005,11.20000093,2.100000523
100,0,579.0000012,0,43365.47222,5.369999995,0,0,74.69999995,23.59999995,20.39999907,7.299999477
100,0,617.9999987,0,43365.47569,5.649999991,0,0,73.10000005,23.40000001,20.4,7.3
100,0,570,0,43365.47917,5.51,0,0,73.9,23.5,20.4,7.3
100,0,603.9999956,0,43365.48264,5.760000014,0,0,72.39999999,23.30000003,15.6,6.000000181
100,0,539.0000087,0,43365.48611,5.969999972,0,0,72.20000003,23.79999993,15.6,8.699999638
100,0,524.000001,0,43365.48958,6.009999997,0,0,71.40000005,23.40000003,15.6,8.7
100,0,493.000001,0,43365.49306,6.329999989,0,0,70.70000002,23.89999998,15.6,8.7
100,0,545.9999991,0,43365.49653,6.620000003,0,0,69.19999999,23.8,15.10000014,9.2
100,0,520.0000005,0,43365.5,6.699999984,0,0,68.79999997,23.79999994,19.29999946,9.199999869
100,0,524.9999995,0,43365.50347,6.540000016,0,0,68.50000003,23.20000006,13.90000054,7.900000131
100,0,516.0000003,0,43365.50694,6.310000008,0,0,69.79999996,23.3,13.9,7.9
100,0,546,0,43365.51042,6.32,0,0,69.9,23.4,10.3,6.2
100,0,501.0000033,0,43365.51389,6.399999995,0,0,70.19999997,23.79999997,10.30000023,8.7
100,0,549.9999934,0,43365.51736,6.330000009,0,0,69.70000007,23.30000007,13.69999954,8.7
100,0,586.9999975,0,43365.52083,5.970000024,0,0,71.89999985,23.59999998,8.000000382,6.500000148
100,0,628.9999986,0,43365.52431,5.510000015,0,0,73.89999993,23.5,11.59999988,7.499999966
100,0,635.0000021,0,43365.52778,5.299999998,0,0,75.20000001,23.7,11.59999997,2.68E-08
100,0,699.0000055,0,43365.53125,5.240000018,0,0,75.6,23.80000006,10.59999996,0.79999992
100,0,753.9999945,0,43365.53472,5.419999982,0,0,75.6,24.39999994,10.20000004,8.05E-08
100,0,728.0000009,0,43365.53819,5.210000007,0,0,76.79999996,24.59999999,10.2,0
100,0,702,0,43365.54167,5.05,0,0,77.4,24.5,10.2,0
100,0,720.000004,0,43365.54514,4.969999989,0,0,76.99999998,23.89999995,10.2,0
100,0,779.999992,0,43365.54861,4.810000021,0,0,76.70000004,23.10000011,10.2,0
100,0,688.0000062,0,43365.55208,4.470000023,0,0,77.29999996,22.30000005,10.2,0
100,0,675.0000004,0,43365.55556,4.280000006,0,0,78.29999997,22.3,10.2,0
100,0,715.0000014,0,43365.55903,4.46,0,0,77.1,22.1,10.2,0
100,0,757.9999902,0,43365.5625,4.459999996,0,0,77.10000002,22.1,10.2,0
100,0,661.0000098,0,43365.56597,4.420000004,0,0,77.29999998,22.1,10.2,0
100,0,695.9999988,0,43365.56944,4.439999999,0,0,77.2,22.1,10.2,0
100,0,739,0,43365.57292,4.17,0,0,78.7,22.2,10.2,0
100,0,673.0000005,0,43365.57639,4.659999993,0,0,76.20000005,22.20000001,10.2,0
100,0,679.9999991,0,43365.57986,4.550000015,0,0,76.89999991,22.29999999,10.2,0
100,0,734.9999963,0,43365.58333,4.55,0,0,76.50000003,22.00000002,10.2,0
100,0,720.0000005,0,43365.58681,4.56,0,0,76.20000001,21.80000001,10.2,0
100,0,754.9999979,0,43365.59028,4.39,0,27.70000011,76.8,21.6,10.2,0
100,0,690.999998,0,43365.59375,4.400000009,0,31.09999998,76.89999995,21.7,10.2,0
100,0,671.000002,0,43365.59722,4.489999991,0,30.90000002,76.40000005,21.7,10.2,0
100,0,730.999998,0,43365.60069,4.539999998,0,30.10000003,75.90000002,21.50000001,10.2,0
100,0,714,0,43365.60417,4.47,0,34.7,76.4,21.6,10.2,0
100,0,716.999999,0,43365.60764,4.700000011,0,36.5999999,75.29999995,21.70000001,10.2,0
100,0,702.000002,0,43365.61111,4.869999977,0,35.1000002,74.60000009,21.79999999,10.2,0
100,0,722.9999986,0,43365.61458,4.820000003,0,34.70000003,74.99999997,21.89999999,10.2,0
100,0,695.0000009,0,43365.61806,4.859999999,0,33.90000003,74.9,22,10.79999998,1.599999946
100,0,737.9999997,0,43365.62153,4.8,0,33.19999998,75.09999999,21.9,11.59999995,1.599999946
100,0,727.9999963,0,43365.625,4.809999992,0,32.50000003,74.90000001,21.79999998,10.2,0
100,0,691.0000037,0,43365.62847,4.730000008,0,32.79999997,74.99999999,21.60000002,10.2,0
100,0,693.9999999,0,43365.63194,4.73,0,43.29999965,75,21.6,10.2,0
100,0,755,0,43365.63542,4.95,0,43,74.3,21.9,10.2,0
100,0,707.0000011,0,43365.63889,5.060000012,0,41.79999992,73.89999998,22.00000003,10.60000013,0
100,0,723.9999977,0,43365.64236,5.239999976,0,40.60000016,73.60000004,22.39999995,12.59999973,0
100,0,706.0000012,0,43365.64583,5.339999993,0,2.72E-06,73.40000001,22.59999999,12.30000002,0
100,0,731.9999991,0,43365.64931,5.449999996,0,0,73.3,22.89999999,13.69999995,1.79999994
100,0,707.0000006,0,43365.65278,5.429999993,0,0,73.40000003,22.9,14.00000004,0
100,0,725.9999994,0,43365.65625,5.219999984,0,0,74.40000008,22.9,15.1,0
100,0,720.0000006,0,43365.65972,5.060000016,0,0,75.19999992,22.9,15.1,0
100,0,691.000001,0,43365.66319,4.980000003,0,0,75.59999999,22.9,15.1,0
100,0,773,0,43365.66667,4.73,0,0,76.7,22.8,12.5,0.6
100,0,791.9999941,0,43365.67014,4.680000002,0,0,76.80000001,22.70000001,0,0
100,0,704.0000118,0,43365.67361,4.709999996,0,0,76.89999999,22.89999997,0,0
100,0,709.9999996,0,43365.67708,4.56000001,0,0,77.39999997,22.70000001,0,0
100,0,779.9999977,0,43365.68056,4.599999999,0,0,77.3,22.8,0,0
100,0,781.9999996,0,43365.68403,4.559999998,0,0,77.40000001,22.7,0,0
100,0,769.0000002,0,43365.6875,4.500000003,0,0,77.8,22.80000001,0,0
100,0,770.9999998,0,43365.69097,4.529999997,0,0,77.8,22.89999999,0,0
100,0,742.000001,0,43365.69444,4.440000003,0,0,77.99999999,22.70000001,0,0
100,0,708,0,43365.69792,4.54,0,0,77.5,22.7,0,0
100,0,719.999999,0,43365.70139,4.519999993,0,0,77.70000003,22.8,0,0
100,0,705.000002,0,43365.70486,4.420000013,0,0,78.19999993,22.8,0,0
100,0,782.9999948,0,43365.70833,4.370000003,0,0,78.59999997,22.89999999,0,0
100,0,831.9999984,0,43365.71181,4.310000002,0,0,78.5,22.60000001,0,0
100,0,820.9999988,0,43365.71528,4.279999999,0,0,78.80000001,22.7,0,0
100,0,785.9999972,0,43365.71875,4.239999993,0,2.82E-06,79.00000001,22.69999998,0,0
100,0,758.0000028,0,43365.72222,4.170000007,0,27.99999718,79.09999999,22.50000002,0,0
100,0,754.0000001,0,43365.72569,4.140000001,0,31.19999989,79.1,22.4,0,0
100,0,735,0,43365.72917,4.33,0,0,78.4,22.6,0,0
100,0,705.9999985,0,43365.73264,4.420000005,0,0,78.09999999,22.70000001,0,0
100,0,684.000003,0,43365.73611,4.489999991,0,0,78.00000001,22.89999997,0,0
100,0,672.0000008,0,43365.73958,4.539999997,0,0,77.60000003,22.80000001,0,0
100,0,652.0000007,0,43365.74306,4.410000004,0,0,78.39999997,22.9,0,0
100,0,663.9999986,0,43365.74653,4.240000001,0,0,79.2,22.9,0,0
100,0,620.9999951,0,43365.75,4.260000005,0,0,79.09999999,22.90000001,0,0
100,0,572.0000049,0,43365.75347,4.309999995,0,0,79.00000001,22.99999999,0,0
100,0,573,0,43365.75694,4.290000001,0,0,79.1,23,0,0
100,0,667,0,43365.76042,4.31,0,0,79.1,23.1,0,0
100,0,733.9999997,0,43365.76389,4.349999997,0,0,78.80000001,22.99999999,0,0
100,0,730.0000005,0,43365.76736,4.300000007,0,0,78.89999999,22.90000001,0,0
100,0,738.9999994,0,43365.77083,4.260000003,0,0,79.09999999,22.9,0,0
100,0,691.0000016,0,43365.77431,4.240000001,0,0,79,22.70000001,0,0
100,0,698.9999999,0,43365.77778,4.219999998,0,0,79.20000001,22.8,0,0
100,0,695.9999965,0,43365.78125,4.150000001,0,0,79.40000001,22.70000001,0,0
100,0,661.0000035,0,43365.78472,4.159999999,0,0,79.49999999,22.79999999,0,0
100,0,595.0000022,0,43365.78819,4.17,0,0,79.30000001,22.7,0,0
100,0,637,0,43365.79167,4.13,0,0,79.4,22.6,0,0
100,0,640.0000006,0,43365.79514,4.069999997,0,0,79.60000001,22.49999999,0,0
100,0,648.9999988,0,43365.79861,4.020000007,0,0,79.69999999,22.40000001,0,0
100,0,663.999999,0,43365.80208,3.980000003,0,0,79.89999999,22.4,0,0
100,0,642.0000007,0,43365.80556,3.960000001,0,0,80,22.4,0,0
100,0,638.9999984,0,43365.80903,3.880000003,0,0,80.29999998,22.29999999,0,0
100,0,592.0000037,0,43365.8125,3.969999993,0,0,79.60000004,22.1,0,0
100,0,628.9999963,0,43365.81597,3.900000007,0,0,79.99999996,22.1,0,0
100,0,703.9999975,0,43365.81944,3.760000005,0,0,80.59999998,22,0,0
100,0,686,0,43365.82292,3.8,0,0,80.4,22,0,0
100,0,683.9999998,0,43365.82639,3.810000003,0,0,80.19999999,21.9,0,0
100,0,681.0000004,0,43365.82986,3.849999995,0,0,80.00000003,21.9,0,0
100,0,629.0000035,0,43365.83333,3.770000005,0,0,80.19999999,21.70000001,0,0
3.35E-06,0,625.0000001,0,43365.83681,4.239999984,0,0,76.40000013,20.70000003,33.89999886,21.79999927
0,0,611.9999998,0,43365.84028,3.259999986,0,23.60000044,80.40000008,19.39999999,0,0
0,0,605.0000013,0,43365.84375,2.829999985,0,36.7999963,82.80000006,19.19999997,3.03E-06,2.11E-07
0,0,617.9999987,0,43365.84722,2.680000015,0,3.70E-06,83.39999994,18.90000003,30.09999697,2.099999789
0,0,599.0000006,0,43365.85069,2.779999997,0,0,82.40000003,18.50000001,30.1,9.599999749
0,0,597,0,43365.85417,2.63,0,0,82.8,18,10.8,9.6
0,0,537.0000028,0,43365.85764,2.429999996,0,0,84.10000003,18.00000001,0,1
0,0,578.9999944,0,43365.86111,2.370000008,0,0,84.59999993,18.09999999,0,1
0,0,584.9999996,0,43365.86458,2.250000008,0,0,85.39999995,18.1,4.599999692,2.19999992
0,0,584,0,43365.86806,2.230000001,0,0,85.5,18.1,4.6,2.2
0,0,565.0000009,0,43365.87153,2.179999995,0,0,85.70000003,17.9,0,0
0,0,591.9999989,0,43365.875,2.039999985,0,0,86.60000009,17.89999999,0,0
0,0,581.0000011,0,43365.87847,1.890000015,0,0,87.49999991,17.80000001,0,0
0,0,583.9999999,0,43365.88194,1.830000002,0,0,87.69999999,17.50000001,0,0
0,0,618,0,43365.88542,1.76,0,0,88.2,17.6,0,0
0,0,593.0000005,0,43365.88889,1.699999995,0,0,88.60000003,17.6,2.35E-07,0
0,0,600.9999989,0,43365.89236,1.630000009,0,0,89.09999993,17.6,3.499999531,0
0,0,606.9999996,0,43365.89583,1.580000003,0,28.3999981,89.29999999,17.40000001,6.699999785,0
0,0,606,0,43365.89931,1.619999999,0,33.89999982,89.00000001,17.4,9.799999896,0.59999998
0,0,606.0000001,0,43365.90278,1.680000007,0,36.19999999,88.49999996,17.20000001,9.799999987,2.9
0,0,608.9999981,0,43365.90625,1.890000014,0,35.79999998,87.1999999,17.39999999,9.399999326,2.899999708
0,0,590.0000019,0,43365.90972,2.029999986,0,35.60000002,86.2000001,17.30000001,2.700000674,2.92E-07
0,0,565.0000008,0,43365.91319,2.049999999,0,34.10000005,86.2,17.49999999,9.05E-08,0
0,0,587,0,43365.91667,1.98,0,33.6,86.7,17.5,0,0
0,0,602.9999999,0,43365.92014,1.889999996,0,32.49999996,87.10000003,17.30000001,0,0
0,0,601.0000003,0,43365.92361,1.830000008,0,31.90000008,87.59999993,17.39999999,0,0
0,0,592.0000006,0,43365.92708,1.760000005,0,31.00000006,87.99999997,17.30000001,0,0
0,0,592,0,43365.93056,1.779999999,0,30.40000002,87.9,17.3,0,0
0,0,606.0000006,0,43365.93403,1.689999999,0,29.69999998,88.50000001,17.3,1.11E-07,0
0,0,622.999998,3.02E-06,43365.9375,1.659999994,3.01E-06,29.09999993,88.70000003,17.29999999,3.3,0
0,0,603.000002,29.99999698,43365.94097,1.600000006,29.89999699,28.40000007,88.99999997,17.20000001,3.3,0
0,0,583.0000007,79.99999832,43365.94444,1.769999994,30.79999997,28.59999999,88.00000003,17.39999999,6.199999903,2.199999926
0,0,552,90,43365.94792,1.97,30.6,27.9,86.9,17.7,2.2,2.2
0,0,556.9999997,90,43365.95139,2.039999995,30.00000004,13.95000094,86.55000002,17.84999999,1.100000074,1.100000074
0,0,561.9999993,90,43365.95486,2.109999991,29.40000008,1.87E-06,86.20000005,17.99999998,1.48E-07,1.48E-07
0,0,605.999997,90,43365.95833,2.129999999,30.49999993,0,86.2,18.09999999,0,0
0,0,585.0000007,90,43365.96181,2.110000001,29.70000003,0,86.3,18.1,0,0
0,0,589.9999986,90,43365.96528,2.109999998,30.00000002,0,86.40000001,18.2,0,0
0,0,548.0000038,90,43365.96875,2.06,30.69999987,0,86.69999999,18.19999999,0,0
0,0,585.9999962,90,43365.97222,2.06,29.40000013,0,86.60000001,18.10000001,0,0
0,0,568.0000006,90,43365.97569,2.040000001,29.79999999,0,86.89999999,18.29999999,0,0
0,0,559,90,43365.97917,2.03,30.3,0,86.9,18.2,0,0
0,0,598.0000023,90,43365.98264,2.039999995,30.4,0,86.90000003,18.29999999,0,0
0,0,632.9999953,90,43365.98611,1.970000009,30.4,0,87.29999995,18.20000001,0,0
0,0,595.0000025,90,43365.98958,1.999999998,30.49999999,0,87.20000001,18.29999999,0,0
0,0,627.9999989,90,43365.99306,2.01,30.5,0,87.1,18.3,0,0
0,0,572.000001,90,43365.99653,2.010000003,30.5,0,87.09999999,18.3,0,0
0,0,601.9999981,89.9999997,43366,2.090000006,30.59999988,0,86.69999996,18.4,0,0
0,0,583.0000019,87.0000003,43366.00347,2.149999994,29.40000012,0,86.30000004,18.4,0,0
0,0,597.9999995,84.0000001,43366.00694,2.179999999,29.99999998,0,86.10000001,18.4,0,0
0,0,619,81,43366.01042,1.96,30.8,0,87.5,18.4,0,0
0,0,600.9999994,77.9999998,43366.01389,1.790000001,29.30000005,24.40000045,88.49999999,18.29999999,0,0
0,0,592.0000012,75.0000004,43366.01736,1.799999999,29.99999991,31.0999991,88.40000001,18.20000001,0,0
0,0,606.999999,44.60000204,43366.02083,2.009999986,30.59999996,33.79999982,87.00000009,18.2,0,0
0,0,583.0000008,1.50E-06,43366.02431,2.259999992,30.00000002,31.70000007,85.50000005,18.3,0,0
0,0,627.9999996,0,43366.02778,2.29,29.40000003,31.89999996,85.3,18.3,0,0
0,0,616.0000023,0,43366.03125,2.29,30.39999995,30.79999996,85.3,18.3,0,0
0,0,638.9999977,0,43366.03472,2.29,29.90000005,30.40000004,85.3,18.3,0,0
0,0,657.9999994,0,43366.03819,2.29,30.79999997,29.70000002,85.3,18.3,0,0
0,0,637,0,43366.04167,2.26,29.7,29.3,85.5,18.3,0,0
0,0,562.0000042,0,43366.04514,2.249999995,30.49999996,28.59999998,85.60000003,18.30000001,0,0
0,0,623.9999917,0,43366.04861,2.180000009,29.90000008,28.30000004,86.09999993,18.39999999,0,0
0,0,640.9999989,0,43366.05208,2.140000003,30.59999995,27.70000004,86.29999999,18.30000001,0,0
0,0,640,0,43366.05556,2.070000002,30.30000001,27.30000001,86.79999998,18.4,0,0
0,0,621.0000013,0,43366.05903,2.069999999,29.89999999,26.89999999,86.70000001,18.3,0,0
0,0,660.9999948,0,43366.0625,2.039999994,29.50000006,26.59999996,86.90000003,18.29999999,0,0
0,0,609.0000052,0,43366.06597,1.980000006,30.09999994,26.20000004,87.19999997,18.20000001,0,0
0,0,654.9999985,0,43366.06944,1.940000001,30.2,25.90000001,87.49999999,18.2,0,0
0,0,650,0,43366.07292,1.93,29.7,25.6,87.6,18.3,0,0
0,0,641.0000008,20,43366.07639,1.890000009,30.00000004,0,87.79999995,18.20000001,0,0
0,0,652.9999984,20,43366.07986,2.019999983,30.59999992,0,87.10000009,18.39999997,0,0
0,0,659.9999995,20,43366.08333,2.039999999,30.20000003,0,87.00000001,18.4,0,0
0,39.99999866,629.000001,59.79999867,43366.08681,2.109999998,1.01E-06,0,86.70000001,18.59999999,0,0
0,76,633.0000011,75,43366.09028,2.179999996,0,0,86.40000002,18.8,0,0
1.01E-05,76,666.0000028,75,43366.09375,2.069999997,0,0,87.10000002,18.8,0,0
99.99998994,76,693.9999972,75,43366.09722,2.040000003,0,0,87.29999998,18.8,0,0
100,76,667.0000009,75,43366.10069,2.139999997,0,0,86.90000001,19.09999999,0,0
100,76,660,75,43366.10417,2.54,0,0,85.2,19.9,0,0
100,76,623.9999997,75,43366.10764,3.340000032,0,0,81.49999986,20.80000003,6.44E-07,8.18E-07
100,76,619.0000007,75,43366.11111,3.809999937,0,0,79.40000028,21.19999995,9.599998713,12.19999836
100,76,609.0000007,75,43366.11458,3.879999995,0,0,78.90000003,21.10000001,11.59999987,14.99999981
100,76,587.0000007,75,43366.11806,3.939999998,0,0,78.70000001,21.2,11.6,15
100,76,538.9999995,75,43366.12153,3.919999996,0,0,78.70000002,21.1,15.7,16.4
100,76,524.999997,75,43366.125,3.8,0,0,79.2,21,15.69999979,16.4
100,76,495.000003,75,43366.12847,3.8,0,0,79.2,21,13.60000021,16.4
100,76,665.9999943,75,43366.13194,3.760000001,0,0,79.2,20.80000001,13.6,16.4
100,76,656,75,43366.13542,3.69,0,0,79.6,20.8,10.2,14.5
100,76,590.9999969,75,43366.13889,3.539999998,0,0,80.40000001,20.8,10.19999995,14.49999996
100,76,545.0000062,75,43366.14236,3.510000004,0,0,80.59999997,20.8,9.400000107,13.90000008
100,76,537.0000005,75,43366.14583,3.579999995,0,0,80.40000001,20.99999999,9.4,13.9
100,76,583.9999984,75,43366.14931,3.530000002,0,0,80.69999999,21,8.900000017,13.9
100,76,524.9999995,75,43366.15278,3.180000002,0,0,82.59999999,21,8.9,13.9
100,76,509.0000034,75,43366.15625,3.249999986,0,0,82.20000008,21,8.9,13.89999994
100,76,542.9999966,75,43366.15972,3.110000014,0,0,82.99999992,21,8.9,13.30000006
100,76,701.9999947,75,43366.16319,3.139999999,0,0,82.70000001,20.9,9.699999973,13.3
100,76,624,75,43366.16667,2.96,0,0,83.6,20.8,9.7,13.3
100,76,526.9999999,75,43366.17014,2.96,0,0,83.50000001,20.70000001,6.7,11.7
100,76,526.0000001,75,43366.17361,2.96,0,0,83.59999999,20.79999999,6.7,11.7
100,76,536.9999993,75,43366.17708,2.820000009,0,0,84.49999994,20.89999999,4.700000134,8.100000241
100,76,500.0000012,75,43366.18056,2.780000001,0,0,84.79999999,21,8.699999866,11.89999987
100,76,544.0000041,75,43366.18403,2.74,0,0,84.89999999,20.89999999,9.6,12.8
100,76,666.9999895,75,43366.1875,2.749999996,0,0,84.70000002,20.7,9.599999708,12.79999988
100,76,563.0000105,75,43366.19097,2.710000004,0,0,84.89999998,20.7,6.700000292,11.60000012
100,76,537.0000009,75,43366.19444,2.71,0,0,84.9,20.7,6.7,11.6
100,76,515,75,43366.19792,2.65,0,0,85.5,21,3.8,8.1
100,76,535.0000109,75,43366.20139,2.599999997,0,0,85.70000002,20.90000001,8.6,8.100000241
100,76,697.9999781,75,43366.20486,2.560000005,0,0,85.99999996,20.99999999,8.6,11.69999952
100,76,663.0000023,75,43366.20833,2.550000001,0,0,85.90000001,20.80000001,8.6,11.7
100,76,597.0000022,75,43366.21181,2.619999998,0,0,85.60000001,20.9,2.88E-07,3.92E-07
100,76,629.9999969,75,43366.21528,2.559999997,0,0,86.00000001,20.99999999,7.8,11.70000003
100,76,538.0000003,75,43366.21875,2.480000002,0,0,86.19999998,20.69999999,7.799999215,12.59999873
100,76,540.9999997,75,43366.22222,2.499999998,0,0,86.00000002,20.60000001,7.85E-07,1.27E-06
100,76,522.0000006,75,43366.22569,2.460000001,0,0,86.19999999,20.6,0,0
100,76,542,75,43366.22917,2.41,0,0,86.6,20.7,6.4,4.6
100,76,510.0000018,75,43366.23264,2.280000002,0,0,87.29999999,20.70000001,6.4,8.2
100,76,536.9999964,75,43366.23611,2.309999996,0,0,87.20000001,20.79999999,6.4,8.2
100,76,538.9999999,75,43366.23958,2.319999999,0,0,87.2,20.89999999,4.300000141,7.90000002
100,76,533.0000002,75,43366.24306,2.290000001,0,0,87.39999999,20.9,4.3,7.9
100,76,515.9999997,75,43366.24653,2.319999997,0,0,87.30000002,21,6.400000174,11.6
100,76,506.0000106,75,43366.25,2.229999999,0,0,87.80000001,21.00000001,11.59999883,11.59999883
100,76,610.9999894,75,43366.25347,2.220000001,0,0,87.89999999,21.09999999,1.17E-06,1.17E-06
100,76,744.9999955,75,43366.25694,2.100000004,0,0,88.69999997,21.29999999,6.199999792,4.299999856
100,76,688,75,43366.26042,2.24,0,0,88.1,21.5,6.2,7.5
100,76,668.9999983,75,43366.26389,2.27,0,0,87.79999999,21.29999999,6.19999996,7.500000067
100,76,644.0000034,75,43366.26736,2.27,0,0,87.70000001,21.20000001,5.60000008,8.499999866
100,76,578.0000044,75,43366.27083,2.41999999,0,0,87.00000005,21.29999999,5.6,8.5
100,76,547.000001,75,43366.27431,2.320000003,0,0,87.59999998,21.4,5.30000001,6.70000006
100,76,541.9999994,75,43366.27778,2.340000003,0,0,87.49999998,21.4,5.30000004,6.700000013
100,76,522.9999997,75,43366.28125,2.439999985,0,0,86.90000008,21.3,6.499999346,7.099999286
100,76,520.0000003,75,43366.28472,2.290000015,0,0,87.69999992,21.3,6.54E-07,7.14E-07
100,76,495.0000008,75,43366.28819,2.120000006,0,0,88.69999997,21.49999999,0,0
100,76,487,75,43366.29167,2.18,0,0,88.6,21.8,0,0
100,76,520.9999989,75,43366.29514,2.219999997,0,0,88.40000002,21.80000001,0,0
100,76,505.0000021,75,43366.29861,2.170000007,0,0,88.69999996,21.89999999,0,0
100,76,622.9999921,75,43366.30208,2.140000002,0,0,88.99999998,22.09999999,0,0
100,73.0000001,558.0000022,75,43366.30556,2.060000003,0,0,89.39999999,22.1,0,0
100,69.9999999,653.0000007,75,43366.30903,2.070000004,0,0,89.49999998,22.3,0,0
100,66.99999598,674.9999981,75,43366.3125,2.180000038,0,0,88.9999998,22.39999999,2.15E-06,3.62E-07
100,27.00000402,656.0000019,75,43366.31597,2.559999962,0,0,87.0000002,22.30000001,21.39999785,3.599999638
100,9.05E-07,681.9999991,75,43366.31944,3.15999998,0,0,83.30000012,21.60000002,21.4,3.6
100,0,658,75,43366.32292,3.25,0,20.6,82.3,21.1,6.7,3.6
100,0,629.9999951,71.9999998,43366.32639,3.110000002,0,32.09999785,83.40000001,21.40000003,0,0
100,0,557.0000098,69.0000004,43366.32986,3.139999996,0,4.30E-06,83.59999997,21.79999995,0,0
100,0,614.9999961,66.0000002,43366.33333,2.890000017,0,0,84.99999991,21.89999999,0,0
100,0,622.9999997,63.0000001,43366.33681,2.610000009,0,0,86.59999995,22.09999999,0,0
100,0,550.0000028,59.99999898,43366.34028,2.429999994,0,0,87.50000003,22.1,1.94E-07,6.71E-08
100,0,634.000003,29.59999702,43366.34375,2.240000007,0,2.88E-06,88.39999994,21.99999996,5.800001428,2.000000161
100,0,663.999997,2.98E-06,43366.34722,2.309999993,0,28.59999712,87.80000006,21.60000004,19.99999857,3.599999839
100,0,657.0000002,0,43366.35069,2.499999994,0,31.39999991,86.50000004,21.20000001,21.69999994,3.6
100,0,611,0,43366.35417,2.54,0,37.4,86.1,21,21.7,3.6
100,0,551.0000068,0,43366.35764,2.540000011,0,41.90000015,85.79999993,20.6,21.69999987,3.6
100,0,651.9999865,0,43366.36111,2.709999977,0,44.19999969,84.80000013,20.6,19.70000027,3.6
100,0,687.9999976,0,43366.36458,2.939999985,0,43.70000003,83.70000007,20.79999999,7.000000852,3.6
100,0,663.0000008,0,43366.36806,3.159999993,0,42.10000005,83.00000002,21.29999998,2.35E-07,1.21E-07
100,0,692.0000004,0,43366.37153,2.699999995,0,41.19999996,85.50000004,21.30000001,0,0
100,0,704.9999995,0,43366.375,2.539999995,0,39.89999991,86.60000003,21.60000001,0,0
100,0,700.0000005,0,43366.37847,2.490000005,0,39.00000009,86.89999997,21.69999999,0,0
100,0,694.0000002,0,43366.38194,2.539999998,0,38.00000003,86.8,21.89999999,10.39999965,3.599999879
100,0,645,0,43366.38542,2.66,0,37,86.2,21.9,17.7,3.6
100,0,684.0000052,0,43366.38889,2.550000009,0,36.19999995,86.59999995,21.69999999,17.6999998,3.6
100,0,760.9999897,0,43366.39236,2.689999981,0,35.40000011,85.80000011,21.60000001,14.7000004,3.6
100,0,790.999998,0,43366.39583,2.630000004,0,34.70000005,85.99999999,21.50000001,13.10000011,3.6
100,0,759.0000011,0,43366.39931,2.63,0,33.90000003,86,21.5,13.1,3.6
100,0,704.0000002,0,43366.40278,2.730000005,0,33.29999998,85.29999997,21.3,13.09999975,3.6
100,0,709.9999996,0,43366.40625,2.869999979,0,32.69999993,84.50000012,21.20000001,5.499999809,3.599999728
100,0,706.0000004,0,43366.40972,2.660000021,0,32.00000007,85.69999988,21.29999999,3.600000191,0.900000272
100,0,729.9999992,0,43366.41319,2.610000002,0,31.50000002,86.09999999,21.49999999,3.400000007,3.02E-08
100,0,733,0,43366.41667,2.54,0,30.9,86.6,21.6,4.5,0
100,0,760.9999966,0,43366.42014,2.670000001,0,30.60000049,85.89999998,21.59999999,22.2,3.5
100,0,710.0000068,0,43366.42361,2.689999997,0,37.89999902,85.60000004,21.40000003,22.2,3.5
100,0,735.9999983,0,43366.42708,2.660000002,0,40.29999984,85.6,21.20000001,22.2,3.5
100,0,746.9999996,0,43366.43056,3.089999986,0,42.19999994,83.50000007,21.39999999,22.2,3.5
