GHtime,Current CO2_air,CO2_air',CO2_top'
43327.3888888889,1078.2053913621005,-0.08131275325946488,-71.20652837306856
43327.3923611111,1083.6054172758006,-0.08162557713868579,-72.14390537136299
43327.3958333334,1053.0052670519003,-0.08035258978557185,-68.68854906643759
43327.3993055555,1045.805229241399,-0.07992186613364499,-67.40399573155447
43327.4027777778,1044.0052186723008,-0.08228772706943234,-76.14810597246587
43327.40625,1004.405027793599,-0.08096637363380708,-72.99463454044135
43327.4097222222,1062.005304206401,-0.08762908455492482,-94.99221631101192
43327.4131944445,979.2048987760998,-0.08121113601486947,-75.02955657450123
43327.4166666666,948.6047429999999,-0.08064726742913983,-74.41725382688432
43327.4201388889,997.2049899830994,-0.08781647418684368,-98.13086294209809
43327.4236111111,1056.605275033801,-0.09335045384283869,-115.83716053015361
43327.4270833334,1139.4056914478,-0.10095608584441795,-142.16269814534377
43327.4305555555,1096.2054824484005,-0.09700234703259761,-140.08608507368865
43327.4340277778,1081.8054071895003,-0.09567748166857006,-140.9072070268605
43327.4375,1027.8051362842507,-0.09067602167584972,-126.9111423048113
43327.4409722222,1000.8050067157491,-0.0881537948379841,-117.38760597816649
43327.4444444445,982.8049146034997,-0.08439254190071414,-98.71937756485445
43327.4479166666,1022.4051119999998,-0.0855096552370788,-98.01959511434465
43327.4513888889,1090.8054496547998,-0.09094275863515176,-116.93741717608046
43327.4548611111,1026.0051386903983,-0.08344253064072366,-88.78471542852493
43327.4583333334,1058.4052898273997,-0.08581159354753636,-96.81990186892965
43327.4618055555,1117.8055870084502,-0.09010522021141772,-113.1366481200592
43327.4652777778,1085.4054300175007,-0.08941855334347522,-108.26453249552303
43327.46875,1175.4058808020493,-0.09955550613830268,-134.17317808143093
43327.4722222222,1213.2060621979506,-0.10262434295170568,-144.16866865010954
43327.4756944445,1220.4061017586007,-0.10320675062428836,-146.07257286111988
43327.4791666666,1206.0060299999998,-0.1020413177590936,-142.26476638601545
43327.4826388889,1330.2066343434024,-0.11201276732029508,-175.10709337985253
43327.4861111111,1081.8054423131948,-0.09186646533944796,-109.4224437966773
43327.4895833334,1074.6053734828001,-0.09126905967205064,-107.51853184587755
43327.4930555555,1076.4053819396493,-0.09141850357786573,-107.99451087726695
43327.4965277778,1018.8050936982501,-0.09445314335516433,-121.43556536322565
43327.5,1009.8050506294489,-0.09349391427322812,-118.32009083851652
43327.5034722222,1026.0051283705507,-0.09521921529616492,-123.92795024957063
43327.5069444445,1029.6051478793004,-0.09560185017437631,-125.1741420027682
43327.5104166666,1002.6050129999999,-0.0927253467454617,-115.82770781261236
43327.5138888889,1011.6050584425664,-0.0936859195468891,-118.94318604312478
43327.5173611111,1018.2050912950453,-0.09438919645924043,-121.22786991542102
43327.5208333334,1024.8051241475227,-0.09509157276966639,-123.51255378771674
43327.5243055555,1031.4051567787158,-0.0957930639272912,-125.7972375834121
43327.5277777778,946.80473478455,-0.08672925942135333,-96.5117440048567
43327.53125,970.204852629449,-0.08925253438843897,-104.61198802672041
43327.5347222222,986.4049303705508,-0.09099178832662995,-117.84962408597542
43327.5381944445,1056.6052806463497,-0.0984635514421622,-149.9967805568101
43327.5416666666,986.4049319999999,-0.09099168358215921,-122.90032369034984
43327.5451388889,939.6046979999999,-0.08594998511821077,-106.11935056732486
43327.5486111111,939.6046979999999,-0.08594997359907135,-106.11935056732486
43327.5520833334,840.6042096385016,-0.07622504882133553,-73.74164243642657
43327.5555555555,867.6043370947502,-0.07939409066003292,-85.27689856063472
43327.5590277778,892.8044654484006,-0.08233099146951578,-96.04314152212466
43327.5625,936.0046780084502,-0.08732306949139552,-114.49955494111461
43327.5659722222,916.2045829915496,-0.08504143254302649,-107.02581608683677
43327.5694444445,928.8046435775505,-0.08649464421926811,-112.45896231063965
43327.5729166666,1042.205211,-0.09940087487655277,-160.54689882312792
43327.5763888889,907.2045401037991,-0.08400087591358213,-99.3461304512889
43327.5798611111,968.4048337924017,-0.09103514433558442,-122.16150354088106
43327.5833333334,959.4047976034997,-0.09000658450555904,-122.3932019724901
43327.5868055555,905.4045288104994,-0.08379239670051568,-100.05525148942206
43327.5902777778,955.80478087085,-0.08959461575993395,-121.29667403168965
43327.59375,1011.6050520253508,-0.09594614877929616,-146.55023910328094
43327.5972222222,952.2047669746491,-0.08918236475591461,-121.21555346442975
43327.6006944445,936.0046805431507,-0.08732316189036154,-114.8864876550623
43327.6041666666,939.6046979999999,-0.08773691583704185,-116.42971953280922
43327.6076388889,970.2048538967994,-0.09124067768650504,-126.60211250168918
43327.6111111111,1013.4050612064009,-0.0961500331027405,-139.46377050920077
43327.6145833334,986.4049338104995,-0.09099181194994022,-116.2377008669122
43327.6180555555,1042.2052091291498,-0.09201531644710233,-117.63491566358374
43327.6215277778,1045.80522712915,-0.09234946676055807,-118.76661485853595
43327.625,990.00495,-0.08714066329909123,-95.79747889046868
43327.6284722222,990.00495,-0.0926486309587428,-115.88404704492176
43327.6319444445,943.2047175691002,-0.08742619621227495,-99.04144732304798
43327.6354166666,1011.605058,-0.09278158936867774,-115.4137187894553
43327.6388888889,970.2048519656004,-0.08845731689160062,-101.5077766047579
43327.6423611111,984.6049210688008,-0.08996571679847674,-106.34462481587505
43327.6458333334,1002.6050117930001,-0.09184471267711643,-112.39068653928307
43327.6493055555,963.0048163277011,-0.08770126436279273,-99.08935213432163
43327.6527777778,1017.0050837326496,-0.09334286817352379,-117.2275357031369
43327.65625,979.2049030609492,-0.08940063308601946,-104.53080939220652
43327.6597222222,1049.4052399390505,-0.0966982186013144,-128.1104444214025
43327.6631944445,984.6049251726001,-0.08996575243358329,-106.34462619430278
43327.6666666666,1004.4050219999999,-0.09203226879925169,-112.9952930927186
43327.6701388889,979.204897931199,-0.08940066776049,-104.53080766917151
43327.6736111111,1008.0050361376001,-0.09240710162688057,-114.20450409140597
43327.6770833334,1089.0054395684997,-0.10077222420697891,-141.41178022506296
43327.6805555555,1110.6055522758004,-0.10298278806451944,-148.66705558238863
43327.6840277778,1126.8056324912504,-0.10463567805152674,-154.10851065100624
43327.6875,1081.8054118967993,-0.10003363876681817,-138.99335843039822
43327.6909722222,1110.6055501032006,-0.10298284826629166,-148.6670548526327
43327.6944444445,1152.0057586119501,-0.10719875166514001,-162.5729959741266
43327.6979166666,1114.205571,-0.10041493588732614,-139.17082183322518
43327.7013888889,1166.4058299480996,-0.10210106186849048,-143.49415429162846
43327.7048611111,1135.805683103799,-0.09939683062452778,-134.68417995110303
43327.7083333334,1170.0058477067003,-0.10241829222093993,-144.53062109130704
43327.7118055555,1182.6059125775505,-0.1035272025197632,-148.15825851803027
43327.7152777778,1139.4056978449007,-0.09971570212922332,-135.7206466951583
43327.71875,1164.605821551599,-0.10194237079427154,-142.97591981108994
43327.7222222222,1150.2057524484005,-0.09749875541014215,-127.26087908952658
43327.7256944445,1155.6057778189497,-0.09794028066570928,-128.68602172267128
43327.7291666666,1110.6055529999999,-0.09424717637031702,-116.80982957728892
43327.7326388889,1134.0056675860005,-0.09310565400867576,-111.80495428813356
43327.7361111111,1098.0054948279985,-0.08754929371128847,-92.85095247226276
43327.7395833334,1063.8053212932996,-0.0851630431232291,-85.46611933769918
43327.7430555555,1076.4053815775505,-0.08604457954429857,-88.18684641735865
43327.7465277778,1105.2055241291498,-0.08804905785610954,-94.40565219848094
43327.75,1049.4052551472494,-0.08415197090007366,-82.35671758717189
43327.7534722222,1130.4056438527505,-0.08979158726056467,-100.2372608981185
43327.7569444445,1035.0051781985512,-0.08313696802676449,-79.55697405839994
43327.7604166666,1074.605373,-0.0859188328738776,-88.14124441117964
43327.7638888889,1056.605282155101,-0.08465803938485063,-84.23930284341857
43327.7673611111,1044.0052216897998,-0.08377186323067436,-81.5079444236474
43327.7708333334,1060.2052999136997,-0.0849107031052008,-85.01969106801107
43327.7743055555,1054.8052741810502,-0.08453166453199668,-83.84910892735618
43327.7777777778,1031.4051583880498,-0.0828826414217369,-78.77658538900945
43327.78125,1072.8053547664508,-0.08579297981129655,-87.75104827113049
43327.7847222222,981.0049142335492,-0.08382318483486145,-84.43698817592775
43327.7881944445,1056.6052804652993,-0.09028254170963292,-104.83113197152022
43327.7916666666,1056.6052829999999,-0.09028256574334885,-104.83113265528738
43327.7951388889,1040.4052070693995,-0.08890821342711705,-68.49462771023923
43327.7986111111,1116.0055698612007,-0.0952814127775634,-82.39942443672126
43327.8020833334,1143.0057131895003,-0.09753426104411758,-87.36542579837877
43327.8055555555,1301.4065016891993,-0.11054916130686117,-116.49929082318587
43327.8090277778,1173.6058657067001,-0.10007413379789604,-92.99355897915
43327.8125,1105.2055437428974,-0.09437696223122083,-83.74125695009049
43327.8159722222,1281.6063902571025,-0.10893890762524334,-119.1393505862841
43327.8194444445,1225.80613087085,-0.10437697350244286,-108.30503288521132
43327.8229166666,1112.405562,-0.09498013700939935,-83.95376573132494
43327.8263888889,1198.8060012419994,-0.10215592172635866,-97.62849377843465
43327.8298611111,1306.8065195160025,-0.1109876489607199,-117.49248910198064
43327.8333333334,1180.805912449001,-0.1006698958027463,-94.31782716086045
43327.8368055555,1198.8059933965,-0.09866382513375727,-88.91166266264304
43327.8402777778,1314.0065638442986,-0.10732173703797457,-108.20811821443192
43327.84375,1130.405661052499,-0.09040012560006674,-69.86082553706912
43327.8472222222,1220.4060929475008,-0.09666512331955202,-83.45820303012452
43327.8506944445,1200.6060036638503,-0.09529641247956487,-94.13311681233492
43327.8541666666,1193.405967,-0.09134082700158816,-82.76703914467974
43327.8576388889,1339.2066905685015,-0.0959486671278952,-92.84047130789848
43327.8611111111,1258.2063018629983,-0.08761577741718445,-70.2981819241225
43327.8645833334,1209.6060512589,-0.0852296701014641,-74.34727750798156
43327.8680555555,1267.2063340687992,-0.08805459568662381,-82.25417698950035
43327.8715277778,1269.0063436723005,-0.08814226284668772,-82.93793635436542
43327.875,1229.4061459137,-0.08620538003633764,-77.47317093898752
43327.8784722222,1218.6060940863001,-0.08567382520057747,-75.98278066188733
43327.8819444445,1173.6058695087495,-0.08344264255460425,-69.77281998303626
43327.8854166666,1036.8051839999998,-0.07647054725105079,-50.894539133899926
43327.8888888889,1029.6051424478,-0.07609439470739753,-49.900944649761286
43327.8923611111,946.8047451043977,-0.07168870069235751,-38.47461919199262
43327.8958333334,928.8046452069996,-0.0707094369612371,-35.99063353130777
43327.8993055555,1024.2051178014488,-0.07581157215804565,-49.15574968610332
43327.9027777778,986.4049319999999,-0.07381496307428823,-43.9393831082937
43327.90625,986.4049291032004,-0.07381496292008871,-43.93938270853989
43327.9097222222,957.6047908967994,-0.07227232009517032,-39.9650086362725
43327.9131944445,982.804913155099,-0.07362319455363758,-43.442586132726824
43327.9166666666,966.604833,-0.07275653140081291,-41.2070003839484
43327.9201388889,977.4048838617994,-0.07333499446647783,-42.69739052779724
43327.9236111111,930.6046592763992,-0.07080778734500608,-36.23903266036293
43327.9270833334,928.8046441206994,-0.06899366383213458,-30.185692513432297
43327.9305555555,923.4046171810502,-0.06873377735667266,-29.560690020420456
43327.9340277778,970.2048502154499,-0.07096148231550077,-37.88704431544816
43327.9375,946.8047327326497,-0.06985450553862109,-34.953400850447295
43327.9409722222,934.2046722673501,-0.06750146886916861,-27.06053681503406
43327.9444444445,945.0047246378994,-0.06794640777217253,-28.15839589920694
43327.9479166666,900.0044999999999,-0.06607203097300209,-23.58398243906247
43327.9513888889,927.9046376291499,-0.06553066228483687,-20.188093152919873
43327.9548611111,955.8047752582997,-0.06460151051763316,-15.413744727169147
43327.9583333334,880.2044060694012,-0.06104108832196544,-6.199021036663444
43327.9618055555,880.204401,-0.06006381949235608,-1.0371489068357367
43327.9652777778,858.6042953536503,-0.05965664788021755,-0.005956477717634607
43327.96875,928.8046371201008,-0.06092936845143697,-0.008150144910003142
43327.9722222222,860.404308879899,-0.05969114555573816,-0.006012634652496837
43327.9756944445,865.8043288189497,-0.0597940237435442,-0.006181385275592172
43327.9791666666,874.8043739999998,-0.059963403678217224,-0.006462636687499989
43327.9826388889,894.6044727586007,-0.0603273356994576,-0.007081389773706264
43327.9861111111,891.0044554828002,-0.062462738596572094,-10.857529057162822
43327.9895833334,885.6044283621005,-0.0637423910041569,-15.891923408819636
43327.9930555555,882.0044101206996,-0.06361693000717704,-15.629009576627327
43327.9965277778,918.0045886119501,-0.06485465630474008,-18.258147612066463
43328,876.6043886125486,-0.06342798401895187,-15.234639255860175
43328.0034722222,932.4046563874514,-0.06707916592218076,-25.746403415728057
43328.0069444445,887.4044385087494,-0.06669189369445273,-26.705633999736822
43328.0104166666,910.8045539999999,-0.06780486377045397,-29.553866807187465
43328.0138888889,849.6042475171997,-0.06485903333310321,-22.104642002484137
43328.0173611111,842.4042129656003,-0.06450467755213467,-21.228262796906645
43328.0208333334,862.204309672299,-0.06547503117054923,-23.638305817925126
43328.0243055555,900.0044987326496,-0.06729317754455474,-28.239297580114673
43328.0277777778,831.6041581810503,-0.0639697928937297,-19.913693628599695
43328.03125,837.0041873536502,-0.06423775343939984,-20.570978429452094
43328.0347222222,860.4042996463495,-0.06412155397523213,-18.735368678063267
43328.0381944445,820.804105327701,-0.062425507438189184,-14.879299756284869
43328.0416666666,880.204401,-0.06495016336678813,-20.66340354737498
43328.0451388889,856.8042842413992,-0.06396957002436142,-18.384817178006227
43328.0486111111,860.4043015171998,-0.06412157731565868,-18.735368860237312
43328.0520833334,887.4044351895005,-0.06524850181127864,-21.364506876577593
43328.0555555555,867.6043386638504,-0.06442433995889024,-19.436472477392414
43328.0590277778,865.8043299656002,-0.06434881023816609,-19.261196630400303
43328.0625,894.6044708273998,-0.06554528382720584,-22.065610346818037
43328.0659722222,873.0043671726,-0.06599902964446096,-24.952875316789893
43328.0694444445,878.4043918189496,-0.06764387671610544,-30.732191828353475
43328.0729166666,892.8044639999999,-0.06990819965019976,-38.30808496017374
43328.0763888889,865.8043276723006,-0.06955421045263578,-38.522392325087495
43328.0798611111,846.0042326554002,-0.06819540288830436,-32.49689801509419
43328.0833333334,901.8045052582997,-0.0719933508801689,-35.231416885840346
43328.0868055555,828.0041424743499,-0.0669486578453563,-24.02062189197932
43328.0902777778,837.0041856638504,-0.06757345491015866,-19.54110896738269
43328.09375,856.8042830947502,-0.06893819693779499,-21.83049523283048
43328.0972222222,847.8042399052497,-0.06950242367221214,-23.388598393925044
43328.1006944445,865.8043283965001,-0.07085558994582962,-25.730016154700973
43328.1041666666,846.0042299999999,-0.06936652971620423,-23.154456480468724
43328.1076388889,869.4043454308998,-0.07112499203689754,-25.391108496699694
43328.1111111111,846.0042331381986,-0.06936652995324345,-18.87401182331157
43328.1145833334,903.6045141376,-0.0736643666750037,-24.981441139652375
43328.1180555555,790.2039548020509,-0.06509595430351398,-12.957438082604952
43328.1215277778,822.6041141466507,-0.06758958060936612,-13.490416803937032
43328.125,856.8042805600495,-0.07018034187208527,-16.474648512306185
43328.1284722222,822.6041164399503,-0.06758956920559553,-13.490417004045343
43328.1319444445,837.0041845171996,-0.06757347806230429,-10.446571244713743
43328.1354166666,842.4042119999999,-0.06794700514110558,-10.780360354249986
43328.1388888889,865.8043267067003,-0.06955426899543797,-9.333891542124167
43328.1423611111,831.6041625865993,-0.06719894984462428,-6.186282603502869
43328.1458333334,847.8042379136998,-0.06831953589078739,-6.192008483844776
43328.1493055555,847.8042389999999,-0.0683195242958411,-4.540057090135982
43328.1527777778,829.8041502069997,-0.06707390184156393,-2.174243218565222
43328.15625,865.8043246547998,-0.06955428058204974,-0.840668305173964
43328.1597222222,822.6041173451999,-0.06657246008899238,-0.0773021169870411
43328.1631944445,862.204309672299,-0.06675285434672182,-0.07282661530174375
43328.1666666666,862.204311,-0.06547518302185402,-0.060688848813961055
43328.1701388889,887.4044347067003,-0.06669204602475313,-0.7370617728428207
43328.1736111111,853.2042705865994,-0.06503570490968794,-0.6221705965018568
43328.1770833334,846.0042304828002,-0.06468219624896226,-0.05562635839372389
43328.1805555555,860.4043015171998,-0.06538747699667843,-0.06012634665322918
43328.1840277778,885.6044281810503,-0.06946897537396281,-0.0952019345819535
43328.1875,891.0044569915498,-0.06979856421808962,-0.09756454561354834
43328.1909722222,910.8045520084502,-0.07099979012322227,-1.1419400544897949
43328.1944444445,880.2044020259492,-0.06913850189825256,-0.9980238282782917
43328.1979166666,860.4043019999999,-0.06791910062994246,-1.599360760374998
43328.2013888889,835.2041788967994,-0.06634869814770256,-1.3898847076483751
43328.2048611111,878.4043862064009,-0.06902815088003424,-1.1966750206196355
43328.2083333334,837.0041877760998,-0.06646158540003613,-0.9612113179765668
43328.2118055555,907.2045336463495,-0.07078220135045889,-0.10465202557505435
43328.2152777778,907.2045349136997,-0.07078221324676054,-4.1860792662539925
43328.21875,874.8043730947502,-0.06880715191290124,-1.1761998719763906
43328.2222222222,865.8043299052498,-0.06825290150742493,-1.1250121263361073
43328.2256944445,880.2044005171997,-0.06913851355386662,-1.2069125279415722
43328.2291666666,901.8045089999999,-0.0704551753842505,-1.3297631449374985
43328.2326388889,885.6044258273998,-0.06946897551930419,-0.09520193629948734
43328.2361111111,853.2042703452001,-0.06747259151988146,-0.081026868276025
43328.2395833334,891.0044524652992,-0.06979856394219516,-1.0488177517143455
43328.2430555555,882.0044103017498,-0.0692487655638396,-1.0064894922004162
43328.2465277778,876.6043810687991,-0.06891771307736497,-0.09126441671759951
43328.25,819.0041000693996,-0.06433410434694488,-0.0566265378469085
43328.2534722222,869.4043419306004,-0.06714988262611138,-0.07552662822397507
43328.2569444445,918.0045883705491,-0.06978911093916322,-0.09375172063895583
43328.2604166666,878.4043919999999,-0.06764393530718028,-0.0789016469999999
43328.2638888889,891.0044578967994,-0.0683314532652179,-0.08362667171129971
43328.2673611111,934.2046652064009,-0.07065410559286278,-0.09982674945240028
43328.2708333334,898.204493414001,-0.06872220087781919,-0.08632668503025032
43328.2743055555,867.6043390259493,-0.06705078304572873,-0.07485162713473094
43328.2777777778,873.0043753198511,-0.06734781332306185,-0.07687664074494409
43328.28125,1180.805920294497,-0.08312697940946594,-0.19230222011043618
43328.2847222222,1342.806697705503,-0.0908177950301147,-0.2530525116395634
43328.2881944445,1357.2067855171997,-0.09148766135093526,-0.25845254456894967
43328.2916666666,1301.406507,-0.08888050342735963,-0.2375274401249998
43328.2951388889,1287.0064417591993,-0.08820247588809432,-0.23212741565969958
43328.2986111111,1387.806925481601,-0.09290465571181958,-0.26992759705560015
43328.3020833334,1389.6069478793004,-0.09298775736589479,-0.2706026054547374
43328.3055555555,1369.8068496638502,-0.09207217177696662,-0.26317756862394365
43328.3090277778,1423.8071154996987,-0.09456108062656568,-0.2834276683123868
43328.3125,1319.4066013452,-0.08972495004919441,-0.2442774755044498
43328.3159722222,1362.6068086547998,-0.09173833452263337,-0.2604775532455497
43328.3194444445,1310.4065537501506,-0.08930309807566854,-0.24090245765630627
43328.3229166666,1391.406957,-0.09307074033879761,-0.27127760887499974
43328.3263888889,1290.6064538448989,-0.08837210447095299,-0.23347742019183687
43328.3298611111,1303.2065143102,-0.08896497458230604,-0.23820244286632478
43328.3333333334,1312.2065603965,-0.08938742444398781,-9.93487239862861
43328.3368055555,1249.2062481122512,-0.08641149239359533,-10.679664751516649
43328.3402777778,1231.2061539480994,-0.08555283205775083,-17.63539269549985
43328.34375,1170.0058650271483,-0.08590512644805602,-18.338901667698327
43328.3472222222,1319.4065819728517,-0.09829586161081773,-27.19622479736653
43328.3506944445,1269.0063466897998,-0.09921343253786521,-47.87860650677222
43328.3541666666,1042.205211,-0.08364516324541663,-44.887084450734335
43328.3576388889,1123.2056275871978,-0.08929491209945462,-54.60333813258651
43328.3611111111,1296.0064568256023,-0.10102099232408826,-87.3861155905221
43328.3645833334,1105.2055387942012,-0.08517277888098332,-59.32332619333512
43328.3680555555,1092.6054634224495,-0.08438046964162117,-69.31684151133487
43328.3715277778,1056.6052839656004,-0.08210149753343385,-70.79902517248277
43328.375,1085.4054231979505,-0.0839265563090376,-76.04605097970662
43328.3784722222,1047.6052418020492,-0.08152801877261534,-73.14518462882377
43328.3819444445,1071.0053542154499,-0.08301585023505723,-77.65409419038943
43328.3854166666,1044.0052199999998,-0.08129819221048282,-72.4515058287499
43328.3888888889,1024.2051150857012,-0.08002961193428193,-68.636273113076
43328.3923611111,936.0046918285988,-0.07427569376489293,-51.64115405672308
43328.3958333334,943.2047155171997,-0.07475229479431317,-53.02850884659152
43328.3993055555,916.2045819052497,-0.07459085114616437,-53.9088717273318
43328.4027777778,972.0048585515992,-0.07864589367331716,-70.19662186993015
43328.40625,928.8046476209988,-0.07551346555059826,-60.22142316473621
43328.4097222222,964.8048203790012,-0.08007964319343408,-76.14898672848743
43328.4131944445,970.2048508189498,-0.08050445237192322,-78.38438315266824
43328.4166666666,964.8048239999999,-0.08007963184382323,-76.9837512249999
43328.4201388889,957.6047826892011,-0.07951206521792083,-79.32456000846392
43328.4236111111,878.4044026215993,-0.07318029274663919,-57.63108090557238
43328.4270833334,874.804374241399,-0.07370457334576762,-60.043711689154726
43328.4305555555,928.8046421895003,-0.08203347769914963,-94.41128111050378
43328.4340277778,880.204401,-0.07863126722683408,-82.81939827764059
43328.4375,880.2043995515993,-0.08002738287397712,-88.82080360557862
43328.4409722222,865.8043304484005,-0.0784028221773048,-81.1467541779575
43328.4444444445,837.0041859656003,-0.07513366499613076,-66.22481887084508
43328.4479166666,910.8045539999999,-0.08537589658188657,-95.02763137147355
43328.4513888889,916.2045793102001,-0.08602133654777046,-95.27953288270297
43328.4548611111,891.0044583795997,-0.08300231030605566,-85.60583646046874
43328.4583333334,964.8048190513,-0.09179568107310018,-113.93594991331767
43328.4618055555,919.8046005087494,-0.08645120119068427,-96.66149102029611
43328.4652777778,948.6047426982502,-0.0898776283291166,-107.7171456032907
43328.46875,939.6047018020492,-0.08880922599512947,-104.26225490426155
43328.4722222222,977.4048831979507,-0.09328334881715099,-118.77279953761321
43328.4756944445,939.6046992673503,-0.08880926064038493,-97.33633391846672
43328.4791666666,1029.6051479999999,-0.09702933447979233,-115.26164195467052
43328.4826388889,993.6049737935989,-0.0909062570913414,-86.18356691959903
43328.4861111111,1080.005388412802,-0.09876465149171311,-105.93688560469428
43328.4895833334,1126.8056308617995,-0.10342836746814349,-117.97039813026608
43328.4930555555,1074.6053747501505,-0.10089918707400586,-124.47969378565739
43328.4965277778,1024.205120456849,-0.09549655626470825,-121.11697595908666
43328.5,1008.0050351116508,-0.09374936918928631,-103.85772552205782
43328.5034722222,959.404801888349,-0.09039038627561409,-95.10906349632161
43328.5069444445,993.6049668533493,-0.0943337600160979,-106.2713560878046
43328.5104166666,984.6049229999999,-0.09329863638709865,-84.58100517944989
43328.5138888889,970.2048561900991,-0.08965040800460283,-75.55876952084702
43328.5173611111,1047.6052276198016,-0.0980109722292182,-94.91079703564081
43328.5208333334,1067.4053356722989,-0.10013030529140719,-99.8613188189127
43328.5243055555,1105.2055247326496,-0.1012804343018907,-113.25262489705834
43328.5277777778,1065.6053283017498,-0.09470628957695033,-95.42155199978095
43328.53125,1074.6053717326497,-0.09554909197730523,-97.58147849823058
43328.5347222222,1062.0053112673502,-0.09436872156980819,-106.19304908240643
43328.5381944445,1056.60528318105,-0.09386195649646527,-104.73762455786246
43328.5416666666,1063.805319,-0.09453752311226912,-118.48370379683894
43328.5451388889,1011.605058,-0.08735637656723663,-95.62850949939956
43328.5486111111,1011.605058,-0.08735636452385775,-95.62850893881864
43328.5520833334,966.6048360175008,-0.08532924861033997,-90.26870849814668
43328.5555555555,966.604833,-0.08532926010253762,-90.26870758595147
43328.5590277778,945.0047259052496,-0.08325442252031375,-83.73896146104111
43328.5625,972.0048554737513,-0.08584618435632572,-91.90114281730159
43328.5659722222,927.0046395262486,-0.08151640176506944,-78.29750722353414
43328.5694444445,984.6049210687992,-0.08704972466165138,-95.71016233428706
43328.5729166666,945.004725,-0.08325434056115708,-83.73896118738274
43328.5763888889,995.4049745860005,-0.08807846252082166,-98.97503538762066
43328.5798611111,959.4048018279985,-0.08463883459403099,-88.09212691260673
43328.5833333334,1011.6050544996988,-0.08961680538189004,-103.87234513844697
43328.5868055555,1017.0050848189496,-0.09242444567131124,-113.87817789464304
43328.5902777778,1009.8050488793003,-0.09169483378945793,-111.52885121159426
43328.59375,1006.20502683585,-0.09132962375916283,-111.64782070276716
43328.5972222222,964.8048281641497,-0.08710930180591729,-97.9808388675138
43328.6006944445,984.6049223361495,-0.08913256954588014,-103.30620741812328
43328.6041666666,916.204581,-0.08210237488470673,-80.98760350166866
43328.6076388889,963.0048189830993,-0.08498416195875232,-89.18041820491165
43328.6111111111,1022.405104033801,-0.09483624599788106,-122.44253286970049
43328.6145833334,973.8048722588999,-0.08963964016110786,-105.65176080454658
43328.6180555555,990.0049494568491,-0.09137759416624024,-111.24868559352132
43328.6215277778,977.4048868793004,-0.09165479644961126,-112.83416030938778
43328.625,973.8048695431509,-0.0932610015244906,-118.85822960011986
43328.6284722222,979.204895456849,-0.09595230257718206,-128.42356268676016
43328.6319444445,1045.8052267670491,-0.1042801579295333,-160.93321938466926
43328.6354166666,1015.2050759999998,-0.09818106985153915,-143.51830436758902
43328.6388888889,1054.8052690513,-0.10539854104958067,-173.9668779808955
43328.6423611111,981.0049148973981,-0.09864958164241348,-152.48621254949242
43328.6458333334,990.0049493965001,-0.10196961668608188,-171.54562106867846
43328.6493055555,885.6044315003011,-0.08893810815737228,-127.82560300170402
43328.6527777778,885.6044295087494,-0.08893808527974674,-127.82560203964957
43328.65625,930.6046479306003,-0.09568557732706207,-156.03475796321388
43328.6597222222,880.2044060693995,-0.08812450960560918,-126.08787925382327
43328.6631944445,882.0044099396491,-0.08839579131625584,-127.15740780345303
43328.6666666666,887.4044369999999,-0.08920913122805806,-130.3660026322061
43328.6701388889,930.6046504653009,-0.09568558912122137,-156.03475946928543
43328.6736111111,892.8044690693995,-0.08706357040080794,-120.6061930687269
43328.6770833334,835.2041798623998,-0.07910820077874085,-90.36001241031867
43328.6805555555,833.4041670603507,-0.07776965679214937,-86.28721830375103
43328.6840277778,847.8042409312008,-0.07849177166702619,-92.31739784807904
43328.6875,905.4045215684998,-0.0841045207056827,-120.88489886788727
43328.6909722222,851.4042624315002,-0.07773669464629046,-93.38830415347964
43328.6944444445,858.6042927586008,-0.07733704415798266,-90.83307135252599
43328.6979166666,876.6043829999999,-0.07934715112523606,-99.41107060734673
43328.7013888889,916.2045772582997,-0.08373496645165188,-118.28266693174653
43328.7048611111,860.4043094833987,-0.07753864013663263,-91.69087494778073
43328.7083333334,894.6044707067002,-0.08134736315143189,-105.35266748545072
43328.7118055555,925.2046249740507,-0.08506453487315613,-121.21732469245784
43328.7152777778,936.0046783102,-0.08626512190234192,-122.03090518083117
43328.71875,885.6044256463496,-0.08206647912005842,-105.77683106523924
43328.7222222222,862.2043133536503,-0.07927324371587499,-94.40210983273009
43328.7256944445,919.804597068799,-0.0828064416601949,-106.9075745675087
43328.7291666666,957.604788,-0.08103629056414474,-91.5350267443119
43328.7326388889,847.8042416554002,-0.06926527743641424,-43.74749643742423
43328.7361111111,887.4044316892011,-0.07217657698990484,-53.38246950768065
43328.7395833334,898.2044902758005,-0.07296222812063272,-55.39295551400333
43328.7430555555,896.4044820603507,-0.0728315822878358,-53.0754915819513
43328.7465277778,939.6046971550991,-0.07594368149091633,-57.51229462259218
43328.75,914.4045794230499,-0.07413449987734298,-52.17616969283077
43328.7534722222,988.20493357695,-0.07938772040317904,-67.80339468491911
43328.7569444445,963.0048158449008,-0.07372738709642566,-48.27016299262184
43328.7604166666,986.4049319999999,-0.07507170630933907,-52.09900699849994
43328.7638888889,970.2048538967994,-0.074142444321489,-43.186962709005286
43328.7673611111,1013.4050612064009,-0.07660755559491289,-54.59018983150498
43328.7708333334,988.2049426898,-0.07517465137179945,-50.913586507592015
