GHtime,Current VP_air,Next VP_air,Predicted VP_air,Predicted VP_top 
43327.7395833334,1860.7874616202648,1849.0659627578148,3059.7157928073743,3052.7789067517774
43327.7430555555,1849.0659627578148,1852.5822615720028,3073.7616379471965,3067.1566396036724
43327.7465277778,1852.5822615720028,1841.6793171474,3064.50254292851,3058.2330110990893
43327.75,1841.6793171474,1881.834349380958,3101.0485135004683,3093.921532533267
43327.7534722222,1881.834349380958,1838.7136474041906,3138.6600297821014,3131.605991848
43327.7569444445,1838.7136474041906,1881.7109138367794,3122.180846276019,3115.8742458298634
43327.7604166666,1881.7109138367794,1850.6320374473153,3079.0801734259344,3073.527806670985
43327.7638888889,1850.6320374473153,1887.831958072651,3040.7346635582558,3035.1301438742157
43327.7673611111,1887.831958072651,1834.21215372411,3043.3133313766957,3037.2045198199503
43327.7708333334,1834.21215372411,1871.264682431664,3005.0570423048493,2999.558765672935
43327.7743055555,1871.264682431664,1885.169490779437,2981.9993198447173,2976.445782422393
43327.7777777778,1885.169490779437,1868.370315293532,3013.8119134049907,3007.333442442204
43327.78125,1868.370315293532,1844.644982698894,3086.900923073143,3079.289884699688
43327.7847222222,1844.644982698894,1898.4955597921205,3100.215308985521,3091.57908903067
43327.7881944445,1898.4955597921205,1832.1922055779169,3091.556329703652,3083.4966079842043
43327.7916666666,1832.1922055779169,1845.271139700466,3063.604152495929,3056.09022487178
43327.7951388889,1845.271139700466,1878.369697399145,3017.1001563023847,3010.027823946033
43327.7986111111,1878.369697399145,1872.5089543567353,3056.271606656531,3047.8861634303
43327.8020833334,1872.5089543567353,1891.5088499968133,3067.132906913186,3059.118490632127
43327.8055555555,1891.5088499968133,1923.8529826331321,3109.9161512431033,3101.3202193437714
43327.8090277778,1923.8529826331321,1902.1604887308706,3135.0032765328565,3126.5398223841166
43327.8125,1902.1604887308706,1890.8383467107749,3154.8893969171695,3146.299220407097
43327.8159722222,1890.8383467107749,1917.8503210346305,3147.219371140886,3139.11658051921
43327.8194444445,1917.8503210346305,1909.8896580727815,3144.895466271225,3136.669847603792
43327.8229166666,1909.8896580727815,1916.1834098810516,3118.2871633790237,3110.680386009837
43327.8263888889,1916.1834098810516,1937.054572918803,3098.02640325152,3090.4839116883745
43327.8298611111,1937.054572918803,1922.5850699512075,3052.9691640608507,3045.8832378393395
43327.8333333334,1922.5850699512075,1945.6100390982124,3027.5655064552875,3020.297432493397
43327.8368055555,1945.6100390982124,1930.8993029398491,3023.8491274943,3017.157569501251
43327.8402777778,1930.8993029398491,1950.805481754684,2997.43604362619,2991.2290404962296
43327.84375,1950.805481754684,1961.7185645680065,2992.620333500128,2986.7815001570953
43327.8472222222,1961.7185645680065,1961.1826203379603,2978.289187418287,2972.5634373660623
43327.8506944445,1961.1826203379603,1948.7874873873295,2961.7010573648054,2956.079980179775
43327.8541666666,1948.7874873873295,1950.8602298087128,2934.3307719916293,2929.569147051493
43327.8576388889,1950.8602298087128,1967.4163246001053,2916.8600825944627,2912.6953181185113
43327.8611111111,1967.4163246001053,1953.745815176493,2914.411808853576,2910.6762887233967
43327.8645833334,1953.745815176493,1958.1165187280112,2876.71400366179,2873.575778043557
43327.8680555555,1958.1165187280112,1939.8504191065815,2854.1467799911725,2850.912833994447
43327.8715277778,1939.8504191065815,1934.848812817994,2823.6405063050242,2820.6152583005805
43327.875,1934.848812817994,1940.1065530980572,2791.317021989393,2788.4587334457906
43327.8784722222,1940.1065530980572,1944.0318261533703,2782.1435940378824,2778.708309240059
43327.8819444445,1944.0318261533703,1934.8437232139934,2767.562781853246,2764.22328534978
43327.8854166666,1934.8437232139934,1954.483611713118,2751.715676018331,2745.9471012086083
43327.8888888889,1954.483611713118,1975.7253908231896,2760.8336783614127,2707.382334555663
43327.8923611111,1975.7253908231896,2001.0528313417433,2793.220359630525,2588.729452679944
43327.8958333334,2001.0528313417433,2011.6967307388875,2813.8361162650895,2466.62164851926
43327.8993055555,2011.6967307388875,2017.0186810119744,2818.949670931124,2343.3390948655065
43327.9027777778,2017.0186810119744,2043.6284253318115,2820.2008111397768,2219.676549517407
43327.90625,2043.6284253318115,2044.4922747749713,2819.906751077859,2105.8770574120194
43327.9097222222,2044.4922747749713,2060.3615545955754,2807.044164401984,1993.633597214571
43327.9131944445,2060.3615545955754,2046.5192669699688,2803.6645950578113,1882.487492860495
43327.9166666666,2046.5192669699688,2072.066180815106,2763.6750075324685,1803.5146029393622
43327.9201388889,2072.066180815106,2077.6845342517663,2763.8451127656654,1766.034365203007
43327.9236111111,2077.6845342517663,2082.878745984079,2751.355952985312,1732.2309590679774
43327.9270833334,2082.878745984079,2070.2421296456973,2749.2491232561133,1719.2028921632789
43327.9305555555,2070.2421296456973,2090.8929235296073,2736.3486882978923,1707.4342616000242
43327.9340277778,2090.8929235296073,2090.8929227685885,2733.09819551603,1696.6034144815033
43327.9375,2090.8929227685885,2083.3293070042946,2732.2949404896244,1687.4705337289595
43327.9409722222,2083.3293070042946,2093.592011841778,2720.9185490654036,1696.9016281383642
43327.9444444445,2093.592011841778,2096.171419872976,2718.1530971960397,1705.6955122665981
43327.9479166666,2096.171419872976,2078.3035373781477,2705.2855847040687,1713.3895141601595
43327.9513888889,2078.3035373781477,2103.821677088922,2679.0085442469463,1737.4605085328014
43327.9548611111,2103.821677088922,2083.3418486460664,2697.9502272887094,1777.4460754661052
43327.9583333334,2083.3418486460664,2108.770654541414,2679.6603780354194,1830.5812219671775
43327.9618055555,2108.770654541414,2113.5717168876117,2688.210424851782,1891.3666473481758
43327.9652777778,2113.5717168876117,2113.5717166342274,2678.534491482443,1947.1398060798076
43327.96875,2113.5717166342274,2111.052561340176,2676.3649606091985,1997.8491093812866
43327.9722222222,2111.052561340176,2100.6995881675775,2676.072082405206,2044.5612305650877
43327.9756944445,2100.6995881675775,2118.6100284892505,2664.1752843241934,2086.937672542595
43327.9791666666,2118.6100284892505,2118.610029333863,2673.434378045526,2125.906774926042
43327.9826388889,2118.610029333863,2131.2058058041234,2675.9303273575333,2162.033316278064
43327.9861111111,2131.2058058041234,2123.6483405976583,2675.1081325319497,2169.88847108852
43327.9895833334,2123.6483405976583,2110.7148425459286,2673.8527786097006,2159.9663132498013
43327.9930555555,2110.7148425459286,2131.2058069725463,2661.4688754576155,2150.486481940466
43327.9965277778,2131.2058069725463,2115.7224695114683,2670.337772982376,2141.473627684208
43328,2115.7224695114683,2118.226282580874,2660.466951634909,2132.794809360833
43328.0034722222,2118.226282580874,2123.2339098109987,2656.8952783963455,2107.7414032719935
43328.0069444445,2123.2339098109987,2123.233909978892,2654.7634375043185,2066.9434285985003
43328.0104166666,2123.233909978892,2115.270101264343,2654.1493542192297,2031.1059233206454
43328.0138888889,2115.270101264343,2094.9476952509485,2641.8374842580843,1997.2728483121048
43328.0173611111,2094.9476952509485,2110.292995476286,2626.7814107171694,1966.6309304959095
43328.0208333334,2110.292995476286,2087.0760851266523,2634.7041688185564,1937.4559274606388
43328.0243055555,2087.0760851266523,2102.3678142167155,2613.0117932913563,1913.0252668385615
43328.0277777778,2102.3678142167155,2101.825738658208,2619.249723581254,1889.5632730980124
43328.03125,2101.825738658208,2101.825738658208,2608.837533659492,1867.2547078930922
43328.0347222222,2101.825738658208,2096.9091873875896,2607.190052234253,1863.2027677631522
43328.0381944445,2096.9091873875896,2109.2005658113944,2606.7981984197354,1860.049942016305
43328.0416666666,2109.2005658113944,2101.2020105556203,2606.714637989684,1857.599042975088
43328.0451388889,2101.2020105556203,2095.6408842727956,2594.885106245822,1854.4775590379006
43328.0486111111,2095.6408842727956,2102.9258455522727,2580.234462282117,1851.3287399343308
43328.0520833334,2102.9258455522727,2082.0590278231834,2576.4978450042563,1847.1899962180812
43328.0555555555,2082.0590278231834,2079.6603419590856,2552.3036043783927,1842.1378652796946
43328.0590277778,2079.6603419590856,2090.05931528574,2546.2823219567003,1837.816235162077
43328.0625,2090.05931528574,2084.457713205751,2556.1421649134236,1831.16568401354
43328.0659722222,2084.457713205751,2074.0685022325415,2545.858650840039,1806.8567189731607
43328.0694444445,2074.0685022325415,2061.349168346112,2530.519127411179,1765.9539151209683
43328.0729166666,2061.349168346112,2044.7635998483006,2513.881735358721,1709.4443883898637
43328.0763888889,2044.7635998483006,2037.6555006977026,2508.2702944137336,1638.6687846318548
43328.0798611111,2037.6555006977026,2003.3498799569977,2506.635517955606,1575.1399894754525
43328.0833333334,2003.3498799569977,2013.3757051969205,2483.0975762224975,1513.9347099153492
43328.0868055555,2013.3757051969205,1991.6480672286596,2488.308851839826,1458.9231721702622
43328.0902777778,1991.6480672286596,1979.4058867575359,2477.978430771817,1407.1359058938756
43328.09375,1979.4058867575359,1979.4058867575359,2463.9257259008345,1359.5931780744882
43328.0972222222,1979.4058867575359,1981.7318630447207,2459.188730465719,1300.1211419209387
43328.1006944445,1981.7318630447207,1967.2295602345691,2457.8071323153454,1246.733802671935
43328.1041666666,1967.2295602345691,1950.5239147954956,2445.9869412173034,1196.8243503662416
43328.1076388889,1950.5239147954956,1957.9828868001614,2431.9210865870145,1154.6135356926877
43328.1111111111,1957.9828868001614,1948.2264780648586,2439.319340261368,1115.8916209644344
43328.1145833334,1948.2264780648586,1957.982887473306,2429.8872982657836,1080.4454708297715
43328.1180555555,1957.982887473306,1945.9290408541535,2438.6557831189753,1050.7439978603659
43328.1215277778,1945.9290408541535,1955.6712199251647,2429.5286288191546,1022.3349480987883
43328.125,1955.6712199251647,1957.9828875685198,2438.205785211042,995.9553915848946
43328.1284722222,1957.9828875685198,1955.671219770156,2440.2538188909207,971.733044057738
43328.1319444445,1955.671219770156,1948.2264774118712,2441.7303686851965,966.411731460329
43328.1354166666,1948.2264774118712,1955.1187891810987,2431.0006712666573,962.0985128933319
43328.1388888889,1955.1187891810987,1971.8528941989061,2428.3419070002033,958.8458075226099
43328.1423611111,1971.8528941989061,1952.2064020009109,2438.6924119205264,954.5782381941251
43328.1458333334,1952.2064020009109,1966.6059719974326,2419.172035075142,951.7804464619022
43328.1493055555,1966.6059719974326,1965.9060949580664,2425.432780795116,950.899352774115
43328.1527777778,1965.9060949580664,1972.7559428966613,2415.7689992345145,947.3329968686502
43328.15625,1972.7559428966613,1984.1723523000048,2413.582352191486,947.9485313207551
43328.1597222222,1984.1723523000048,1986.4556357117324,2412.919699729506,946.6612461114072
43328.1631944445,1986.4556357117324,2007.9598363891223,2414.7250881877294,976.5440860305044
43328.1666666666,2007.9598363891223,2025.0212632541807,2427.3363119884198,1019.180333312191
43328.1701388889,2025.0212632541807,2029.6445985408925,2441.7865486823684,1058.1077754127066
43328.1736111111,2029.6445985408925,2049.185176397105,2445.625506080091,1094.620227760023
43328.1770833334,2049.185176397105,2060.8150591484764,2457.9579190030945,1128.5852430859288
43328.1805555555,2060.8150591484764,2067.7929888678545,2461.191850835991,1159.7354654479557
43328.1840277778,2067.7929888678545,2074.7709197184663,2460.10808129474,1156.3417021006985
43328.1875,2074.7709197184663,2094.6239939271304,2459.8231890325483,1153.2501472421889
43328.1909722222,2094.6239939271304,2101.6450817163272,2470.931985782744,1149.7538000943134
43328.1944444445,2101.6450817163272,2108.6661679716112,2473.7157896070435,1146.9512270019839
43328.1979166666,2108.6661679716112,2108.6661682854774,2474.3011944292643,1142.8620817298392
43328.2013888889,2108.6661682854774,2113.346891357133,2474.5196576039602,1140.5362268351887
43328.2048611111,2113.346891357133,2115.6872538345615,2474.4112873428962,1136.0170097107732
43328.2083333334,2115.6872538345615,2133.4717996513123,2474.4116994499127,1132.625476753998
43328.2118055555,2133.4717996513123,2127.389064103101,2485.780082920504,1130.8515824911367
43328.2152777778,2127.389064103101,2129.7294247109835,2477.3607369046067,1129.9827706252854
43328.21875,2129.7294247109835,2116.6384936155973,2475.283461305539,1129.6412488602675
43328.2222222222,2116.6384936155973,2121.290444876785,2463.435385843608,1127.8661667446506
43328.2256944445,2121.290444876785,2123.6164213979205,2460.5813970161335,1128.0243384870273
43328.2291666666,2123.6164213979205,2123.616421709857,2459.8576762386183,1127.9902435663785
43328.2326388889,2123.616421709857,2128.26837350438,2459.6805765856725,1128.0194449699381
43328.2361111111,2128.26837350438,2132.920326546654,2459.605061490316,1127.5543569577671
43328.2395833334,2132.920326546654,2132.9203268585907,2459.6022596441535,1127.4126341675812
43328.2430555555,2132.9203268585907,2137.572279666911,2459.649596622946,1128.0451647619977
43328.2465277778,2137.572279666911,2139.898256188047,2459.619187303236,1127.9185788610712
43328.25,2139.898256188047,2142.2242320853065,2460.6849671258256,1144.6806759141477
43328.2534722222,2142.2242320853065,2149.2021611808095,2461.0682714042982,1160.6903499794932
43328.2569444445,2149.2021611808095,2135.9813321465826,2461.2384238062805,1175.395292542251
43328.2604166666,2135.9813321465826,2127.4265543436236,2450.130601480322,1188.1951886853362
43328.2638888889,2127.4265543436236,2127.4265543436236,2436.2947937388158,1199.826003826516
43328.2673611111,2127.4265543436236,2129.7239910733097,2432.903593995094,1210.7134534115378
43328.2708333334,2129.7239910733097,2145.228004058625,2432.136078220648,1221.1768703355476
43328.2743055555,2145.228004058625,2147.5396726885015,2443.099677999205,1230.6816430138072
43328.2777777778,2147.5396726885015,2147.5396742543976,2445.859754055699,1239.0430848651738
43328.28125,2147.5396742543976,2163.1580180297747,2446.586492421345,1246.6950546051705
43328.2847222222,2163.1580180297747,2152.1630092731853,2457.9971923057515,1254.0116210252413
43328.2881944445,2152.1630092731853,2160.832043240601,2449.677611554186,1260.2680284221765
43328.2916666666,2160.832043240601,2160.8320423468745,2443.2337804208714,1548.9561003790545
43328.2951388889,2160.8320423468745,2147.539674466335,2435.7426990501785,1960.8397558943143
43328.2986111111,2147.539674466335,2132.0214291483367,2430.3699261114593,2244.5228315266927
43328.3020833334,2132.0214291483367,2135.9813320145295,2426.869230123825,2354.375695678266
43328.3055555555,2135.9813320145295,2122.111323470453,2440.552352178955,2395.5848586295765
43328.3090277778,2122.111323470453,2121.2904436290332,2444.5986327671503,2424.4620796008276
43328.3125,2121.2904436290332,2107.3345882454682,2457.012877396039,2452.766894873744
43328.3159722222,2107.3345882454682,2138.4361440027155,2460.9120105332217,2458.1706554130897
43328.3194444445,2138.4361440027155,2128.9001979117115,2505.3456209065507,2501.9370697061768
43328.3229166666,2128.9001979117115,2136.9223386242143,2517.79410921218,2514.767713817458
43328.3263888889,2136.9223386242143,2149.3619166722942,2554.4518753876546,2551.009181703981
43328.3298611111,2149.3619166722942,2165.7987396179383,2598.3754186958663,2594.7047674308415
43328.3333333334,2165.7987396179383,2129.047297568354,2633.6117467753857,2630.000630194197
43328.3368055555,2129.047297568354,2121.672287537129,2666.4427310561823,2662.7586086555225
43328.3402777778,2121.672287537129,2085.894980124478,2687.0837598757325,2683.465633188034
43328.34375,2085.894980124478,2059.5047980179525,2702.6894310244343,2698.6171564163274
43328.3472222222,2059.5047980179525,2078.221093276926,2728.2249666032517,2723.340045234578
43328.3506944445,2078.221093276926,2076.627009698145,2780.4945258716684,2774.4046754637684
43328.3541666666,2076.627009698145,2033.640718179019,2819.3910473551487,2813.38468413615
43328.3576388889,2033.640718179019,2016.4301928249254,2879.2276626014755,2872.662664484227
43328.3611111111,2016.4301928249254,2020.1866817109476,2920.67026754355,2914.161730477454
43328.3645833334,2020.1866817109476,1958.3729051701387,2947.172470118854,2941.400908826332
43328.3680555555,1958.3729051701387,1993.2042926182478,2954.444334487076,2948.8825380992484
43328.3715277778,1993.2042926182478,1887.0027933465776,2931.8290144343528,2926.8841284557047
43328.375,1887.0027933465776,1921.8465756971227,2900.835161126834,2896.150934778089
43328.3784722222,1921.8465756971227,1876.9180528063034,2941.6413397627243,2935.6775224427943
43328.3819444445,1876.9180528063034,1871.264683665212,2965.447438994245,2959.5871620241696
43328.3854166666,1871.264683665212,1881.7109138119424,2971.864664500102,2966.1687802443807
43328.3888888889,1881.7109138119424,1881.3000758738892,3037.8364967865923,3031.0363081502364
43328.3923611111,1881.3000758738892,1895.061321294611,3069.3028602777354,3062.8952168617975
43328.3958333334,1895.061321294611,1884.8356845124758,3104.0918589999696,3097.432199078166
43328.3993055555,1884.8356845124758,1795.084388381567,3137.335767422248,3129.7789179717192
43328.4027777778,1795.084388381567,1827.2054562713838,3173.0505937718162,3165.224958920257
43328.40625,1827.2054562713838,1856.5642233526046,3196.367822449153,3188.596629878555
43328.4097222222,1856.5642233526046,1838.121535947906,3213.6137347502736,3205.1168557009833
43328.4131944445,1838.121535947906,1805.804619685755,3217.9824356238305,3209.5510666405885
43328.4166666666,1805.804619685755,1778.3570062588697,3232.3969242639323,3223.637877465107
43328.4201388889,1778.3570062588697,1770.0665179048258,3319.8445467272786,3309.6315979693945
43328.4236111111,1770.0665179048258,1754.2340803106351,3316.86385921866,3308.247257737316
43328.4270833334,1754.2340803106351,1763.1305040081247,3312.615829250886,3303.126738139053
43328.4305555555,1763.1305040081247,1739.1838449641555,3345.5550206413286,3333.219315320398
43328.4340277778,1739.1838449641555,1730.4015549369533,3322.6378901645535,3310.269809514886
43328.4375,1730.4015549369533,1677.206580963659,3270.515698213696,3257.7827163224083
43328.4409722222,1677.206580963659,1656.095913260731,3256.6666282426777,3243.564784683001
43328.4444444445,1656.095913260731,1746.7744716263574,3198.63440883794,3186.606756060896
43328.4479166666,1746.7744716263574,1667.7499179311887,3138.716983912771,3126.056260739241
43328.4513888889,1667.7499179311887,1678.5676173033912,3111.003978667479,3098.5527543447774
43328.4548611111,1678.5676173033912,1712.5017015993328,3090.0745578466353,3077.6066054885364
43328.4583333334,1712.5017015993328,1727.5130415712085,3098.8368777391843,3086.227591681849
43328.4618055555,1727.5130415712085,1749.8977861855515,3075.3720812837123,3063.4888666425327
43328.4652777778,1749.8977861855515,1715.7970771342991,3017.6779292773585,3006.7623429022874
43328.46875,1715.7970771342991,1746.135794138728,2964.710621202787,2954.287539574877
43328.4722222222,1746.135794138728,1779.4484026085736,2913.2998767508398,2903.3213756685204
43328.4756944445,1779.4484026085736,1796.4924816288822,2899.4278923789525,2889.052393363932
43328.4791666666,1796.4924816288822,1774.2618509956926,2873.313270269655,2863.8910873265872
43328.4826388889,1774.2618509956926,1807.4778491823276,2881.3580937434494,2872.1616472430155
43328.4861111111,1807.4778491823276,1785.6681675018795,2858.601883209045,2849.8630197844395
43328.4895833334,1785.6681675018795,1785.73762312826,2852.3457382528054,2843.408722039585
43328.4930555555,1785.73762312826,1736.9640327525349,2824.167039930182,2815.138454518112
43328.4965277778,1736.9640327525349,1764.226101744478,2828.491862370514,2818.967487818306
43328.5,1764.226101744478,1766.8870757212117,2793.23131728943,2784.396750405082
43328.5034722222,1766.8870757212117,1713.8822709879905,2781.5392427948586,2771.9156677261667
43328.5069444445,1713.8822709879905,1719.1720293106073,2766.4100072706237,2756.930979210947
43328.5104166666,1719.1720293106073,1711.0066112182465,2762.239325756668,2752.6260217203912
43328.5138888889,1711.0066112182465,1710.70169445311,2775.511886370233,2766.2295599874487
43328.5173611111,1710.70169445311,1721.095536521837,2791.3227870192954,2781.9548590753575
43328.5208333334,1721.095536521837,1750.7231589337562,2807.2886016206353,2797.711131703209
43328.5243055555,1750.7231589337562,1748.0297406617103,2814.3263085121885,2805.5306729597114
43328.5277777778,1748.0297406617103,1777.48953266945,2819.1203283040413,2811.0742723565754
43328.53125,1777.48953266945,1772.0371118852554,2844.0307618034435,2835.369881295871
43328.5347222222,1772.0371118852554,1763.8584787894904,2850.55223558226,2842.027307327576
43328.5381944445,1763.8584787894904,1788.3943769799434,2852.165671782406,2843.651876184173
43328.5416666666,1788.3943769799434,1714.2103842959034,2852.7880207307367,2844.331221300483
43328.5451388889,1714.2103842959034,1730.1122515989805,2868.118935678949,2860.134345681315
43328.5486111111,1730.1122515989805,1721.834205233856,2884.9805685925166,2876.9619703294097
43328.5520833334,1721.834205233856,1727.9240660977778,2886.8182234179762,2878.2624408477454
43328.5555555555,1727.9240660977778,1732.8716031298304,2874.3505014469783,2865.8962587447395
43328.5590277778,1732.8716031298304,1723.927392826071,2883.466849887774,2874.718573149039
43328.5625,1723.927392826071,1725.1663736355677,2898.1791081808833,2889.223694861789
43328.5659722222,1725.1663736355677,1811.9043206849276,2927.8883458698024,2918.737364788046
43328.5694444445,1811.9043206849276,1839.1195495222605,2949.371062651317,2940.407195520036
43328.5729166666,1839.1195495222605,1778.6790013882417,2992.9938247763557,2983.353871716851
43328.5763888889,1778.6790013882417,1785.1925414561113,3004.7019949099918,2995.3786565322052
43328.5798611111,1785.1925414561113,1784.5977355477653,2994.675882672259,2985.593851864902
43328.5833333334,1784.5977355477653,1849.0659602033554,3044.0392305426953,3033.984265075242
43328.5868055555,1849.0659602033554,1807.9721820137086,3054.584995656051,3044.23450792672
43328.5902777778,1807.9721820137086,1803.7997541047268,3096.515652423871,3085.386144082996
43328.59375,1803.7997541047268,1794.2286393726263,3121.567637133756,3110.6171269829
43328.5972222222,1794.2286393726263,1795.3164549425962,3101.208932414216,3090.8228524653646
43328.6006944445,1795.3164549425962,1786.4912902213598,3082.7496671353533,3072.5036690678976
43328.6041666666,1786.4912902213598,1816.6622829972173,3039.1294530502905,3029.59467784423
43328.6076388889,1816.6622829972173,1821.8508206626857,3003.8958358160817,2995.0559620612394
43328.6111111111,1821.8508206626857,1824.1321114198408,3001.895836202815,2991.2528293788946
43328.6145833334,1824.1321114198408,1771.0220383448284,3014.23832384424,3003.339562795292
43328.6180555555,1771.0220383448284,1790.4584821236685,3030.439747096369,3019.3660557298394
43328.6215277778,1790.4584821236685,1753.5448482812874,3044.080027629348,3031.966139561543
43328.625,1753.5448482812874,1782.3659668045348,3032.3463684792546,3020.020108431207
43328.6284722222,1782.3659668045348,1790.4463021073107,3064.85689088316,3050.785301916857
43328.6319444445,1790.4463021073107,1810.3552494549085,3114.7493039329047,3100.4492176453555
43328.6354166666,1810.3552494549085,1787.9697473892923,3197.0659708220796,3182.0496211476766
43328.6388888889,1787.9697473892923,1787.9697473892923,3286.6510371431536,3270.333639152634
43328.6423611111,1787.9697473892923,1788.7992791628153,3306.137060193271,3289.4411386621255
43328.6458333334,1788.7992791628153,1784.7296737969393,3377.434108356495,3358.0918589963553
43328.6493055555,1784.7296737969393,1812.7211105389063,3481.2016682453095,3459.719177762421
43328.6527777778,1812.7211105389063,1857.1438463503957,3538.327456485404,3516.940813748964
43328.65625,1857.1438463503957,1770.6297526406831,3537.1545191868204,3516.235611302826
43328.6597222222,1770.6297526406831,1907.8144740409364,3492.2281123058724,3472.260159067462
43328.6631944445,1907.8144740409364,1849.0517642854415,3513.1249780247413,3492.919735316587
43328.6666666666,1849.0517642854415,1812.0818528776965,3502.345475543376,3482.2767610448736
43328.6701388889,1812.0818528776965,1816.693387395345,3514.014834618553,3493.4544076300763
43328.6736111111,1816.693387395345,1830.817819912795,3600.579655147629,3580.428720716781
43328.6770833334,1830.817819912795,1956.3184756462197,3685.2968298806327,3664.4751685565698
43328.6805555555,1956.3184756462197,1863.104460459711,3695.7228448284163,3676.7846069692823
43328.6840277778,1863.104460459711,1885.1096264604048,3764.8644739072047,3745.535877061092
43328.6875,1885.1096264604048,1845.245456559035,3788.434706319113,3770.9384154963464
43328.6909722222,1845.245456559035,1873.6835525983697,3730.55845273509,3714.229336792554
43328.6944444445,1873.6835525983697,1799.090026398259,3703.7334569431755,3688.256204683191
43328.6979166666,1799.090026398259,1795.2390608506687,3650.7102219298927,3636.006765761057
43328.7013888889,1795.2390608506687,1806.6770737858774,3590.517682912748,3576.149745396536
43328.7048611111,1806.6770737858774,1759.095973259308,3500.336749120685,3486.9843323519376
43328.7083333334,1759.095973259308,1768.4293254575837,3447.6543391589294,3434.307020522558
43328.7118055555,1768.4293254575837,1759.9238810967502,3419.3738361375754,3405.9689262009297
43328.7152777778,1759.9238810967502,1816.723409974753,3453.731390629599,3438.828583906142
43328.71875,1816.723409974753,1761.2758483023626,3402.173059523286,3388.0317152249972
43328.7222222222,1761.2758483023626,1772.2974404226175,3392.7389366395087,3379.2499391774286
43328.7256944445,1772.2974404226175,1798.5865107861962,3425.9627881752717,3413.5107867041606
43328.7291666666,1798.5865107861962,1849.307999555769,3388.2417148647473,3379.7797360049794
43328.7326388889,1849.307999555769,1893.115625180835,3314.2848307908253,3308.3533788909285
43328.7361111111,1893.115625180835,1909.8936812987827,3293.478705113716,3286.7645334008685
43328.7395833334,1909.8936812987827,1890.0832810892712,3273.4527933678414,3266.6943893474418
43328.7430555555,1890.0832810892712,1858.4079932285101,3199.8326689199744,3194.1144047619714
43328.7465277778,1858.4079932285101,1886.164319213942,3099.8692046704077,3094.8374647045293
43328.75,1886.164319213942,1871.3359863422907,3111.999252348407,3105.467226330858
43328.7534722222,1871.3359863422907,1850.6320356700717,3114.2325830081268,3107.5445374530514
43328.7569444445,1850.6320356700717,1840.1711617311978,3055.969003165113,3052.009439885815
43328.7604166666,1840.1711617311978,1834.9694147597381,3000.8303226464895,2996.855832775163
43328.7638888889,1834.9694147597381,1834.8956165475931,2947.802732147567,2944.0047208952515
43328.7673611111,1834.8956165475931,1829.405321371053,2945.5894253663714,2941.10806918468
43328.7708333334,1829.405321371053,1829.1259109575258,2907.471358310316,2903.5850234216355
43328.7743055555,1829.1259109575258,1836.6884826436344,2946.5814479538817,2941.4326441141893
43328.7777777778,1836.6884826436344,1884.9365123779612,2995.501892670762,2990.0114291764753
43328.78125,1884.9365123779612,1855.982040241158,3035.3855450655496,3030.0048906265565
43328.7847222222,1855.982040241158,1833.3633075558141,3045.9527340881773,3040.803040598448
43328.7881944445,1833.3633075558141,1839.5493665248027,3036.3801845147946,3031.6501005642117
43328.7916666666,1839.5493665248027,1833.3633070275716,3020.5421589713637,3015.8694112927938
43328.7951388889,1833.3633070275716,1836.6884806020423,3028.8910226592247,3023.8271743837026
43328.7986111111,1836.6884806020423,1828.8644270107952,3024.048040432365,3020.672037850675
43328.8020833334,1828.8644270107952,1804.4328595075117,2997.1879258261274,2994.1940416855564
43328.8055555555,1804.4328595075117,1812.9489015844167,2951.807881656728,2949.183430281389
43328.8090277778,1812.9489015844167,1821.1089074435333,2914.363259281352,2911.768966034622
43328.8125,1821.1089074435333,1812.9302762672364,2893.8864993220636,2891.726759084077
43328.8159722222,1812.9302762672364,1826.1389263837698,2888.002015382364,2885.620160240394
43328.8194444445,1826.1389263837698,1833.850799168914,2861.7809554273313,2859.727868813349
43328.8229166666,1833.850799168914,1803.4052765834454,2841.8998421301003,2839.714735986264
43328.8263888889,1803.4052765834454,1769.7603030298037,2800.2453908219295,2798.4640126296617
43328.8298611111,1769.7603030298037,1735.1428084512218,2727.0455261596703,2725.1940504646636
43328.8333333334,1735.1428084512218,1705.3941912571077,2671.985740506251,2670.049689208505
43328.8368055555,1705.3941912571077,1750.165687756626,2613.4408656047335,2612.2539009708325
43328.8402777778,1750.165687756626,1755.1733159941123,2643.58341460189,2641.499393354582
43328.84375,1755.1733159941123,1767.6923813411483,2654.317167099289,2653.051887048834
43328.8472222222,1767.6923813411483,1758.5688425659773,2659.1350207337664,2658.396163254704
43328.8506944445,1758.5688425659773,1773.409085653448,2639.2213374132943,2639.2302658354124
43328.8541666666,1773.409085653448,1790.7227019748013,2633.50868745769,2633.3166015042375
43328.8576388889,1790.7227019748013,1776.2486786172258,2631.856091541961,2631.605444219223
43328.8611111111,1776.2486786172258,1773.8054186912755,2607.7864608816053,2607.5993077201715
43328.8645833334,1773.8054186912755,1753.43911223598,2600.876414973035,2600.4502824906394
43328.8680555555,1753.43911223598,1747.4623126674558,2563.491572865953,2563.001585559376
43328.8715277778,1747.4623126674558,1752.2302840228865,2541.7755293222913,2541.083825263351
43328.875,1752.2302840228865,1731.8678869484277,2535.5201461369097,2534.6098205962912
43328.8784722222,1731.8678869484277,1727.1871610482194,2501.164628943283,2500.6649386255713
